HIP 17280,292.53125,-381.71875,-593.46875,763.8644471073958
HIP 86803,-7.125,342.5,1.5625,342.5776656923945
HIP 14692,189.78125,-375.3125,-644.125,769.2681009458357
HIP 92268,-14.90625,404.625,-106.5,418.6715143332091
HIP 19982,112.1875,-139.125,-165.8125,243.7941466432285
HIP 56205,-124.625,-148.65625,277.625,338.68231709680754
HD 45754,-9.53125,-1970.4375,413.46875,2013.3730884660636
HIP 94193,-397.71875,570.75,-62.21875,698.4317715089463
LIM 5,-7.09375,41.875,62.15625,75.28104893082322
HIP 97030,-66.25,117.125,-40.75,140.5983308044587
Stylix,-84.1875,23.59375,-5.5625,87.60788549875234
HIP 84688,-348.625,205.21875,262.96875,482.5004553916245
HIP 66951,-289.46875,-82.5,561.4375,637.0325530401194
HIP 59462,-65.125,-114.25,475.59375,493.44071899678335
HIP 67214,-163.15625,-38.40625,331.03125,371.04809719184317
Alpha Scuti,-81.3125,181.71875,-2.625,199.098762886193
HIP 90717,-178.25,458.4375,-8.15625,491.9395575884425
HIP 117454,-42.78125,52.5625,-279.28125,287.3866182677527
HIP 118319,-55.09375,39.4375,-313.8125,321.0434905921042
HIP 6521,-207.0625,-231.6875,-444.96875,542.7256812046602
HIP 8041,-225.25,-296.65625,-407.28125,551.9243696065839
HIP 10019,-281.875,-421.0,-375.96875,630.9096738849092
HIP 14028,-280.34375,-604.71875,-324.4375,741.3076798279342
HIP 14536,-51.96875,-378.28125,-341.1875,512.0608999273182
HIP 14266,-59.46875,-385.34375,-355.71875,527.7898890583141
HIP 13567,-25.53125,-373.15625,-434.40625,573.2418526936842
HIP 13110,-82.0625,-324.125,-317.90625,461.3628217794673
HIP 114743,11.4375,94.15625,-219.125,238.77181878377627
HIP 114848,-0.71875,80.75,-200.65625,216.29611592819924
HIP 110862,-31.25,136.78125,-234.375,273.16169840693715
HIP 113261,-124.09375,119.0625,-331.21875,373.20369511417624
HIP 107778,-409.15625,414.75,-588.125,827.8390030912185
HIP 89523,-227.28125,-35.3125,124.09375,261.34842269827266
HIP 60438,102.5,48.75,92.125,146.18422666279696
HIP 74223,-195.46875,-49.09375,202.75,285.877230670134
HIP 60920,-10.96875,-57.03125,563.25,566.2362046470757
HIP 65992,243.3125,171.1875,-88.25,310.3130601706928
HIP 64883,385.59375,271.5625,-87.1875,479.61483671959365
HIP 47043,-80.875,-159.625,169.875,246.73553022416533
HIP 69535,-95.53125,-15.46875,158.90625,186.05563211627725
HR 5083,-101.8125,-32.5625,234.40625,257.6283982824147
HIP 64234,-94.28125,-31.84375,353.125,366.8790592833352
HIP 64928,-54.0,-8.40625,220.625,227.29288520334836
HIP 23310,90.3125,-324.96875,-132.59375,362.411559793386
2MASS J05351061-0601448,601.875,-1059.34375,-436.125,1294.0895300998545
HIP 19344,212.15625,-21.21875,-212.6875,301.1585669076591
HIP 3842,-179.625,-117.40625,-444.375,493.47594550196925
HIP 115655,-170.0625,-55.375,-47.34375,185.0110137135422
4 Cephei,-132.09375,-27.875,35.5,139.59235084367089
Mako,100.5625,134.21875,-85.25,188.1357269574615
HIP 28842,-186.75,-223.65625,125.625,317.3000493051687
HIP 43300,268.53125,51.03125,-63.71875,280.66581516937094
HIP 50461,199.625,107.65625,-90.34375,244.1352124400022
HIP 35074,253.28125,-966.1875,285.21875,1038.7585918342024
HIP 42734,19.6875,-118.9375,92.21875,151.7828198909959
V1578 Cygni,-3162.96875,-235.0,-301.8125,3186.0142966774038
HIP 45490,77.25,-198.5625,198.15625,290.9648231664998
HIP 26134,2.90625,-424.90625,-17.46875,425.275116606518
HIP 25366,203.15625,-404.4375,-167.21875,482.4979416244954
HIP 24809,218.5625,-430.9375,-197.1875,521.8808345482233
HD 37674,434.625,-882.03125,-280.28125,1022.4654496378472
HIP 101681,-775.78125,-108.46875,178.34375,803.3732076327835
HIP 96096,-118.3125,364.625,-131.1875,405.16589002222287
LHS 2228,74.65625,39.90625,-33.90625,91.1904503892129
HIP 21625,74.65625,-152.4375,-110.84375,202.72415737739544
HIP 20114,241.8125,-369.3125,-383.15625,584.5286303737076
17 Phi-1 Ceti,-59.21875,-32.71875,-223.65625,233.66534855897547
HIP 98288,-226.59375,-47.53125,82.5625,245.80584547946577
HIP 96779,-194.875,453.125,-167.875,521.037951472827
Alterf,105.75,-205.34375,234.46875,329.1271986491317
3 Hydrae,229.1875,-170.875,99.9375,302.8410138793951
C Puppis,321.25,-97.875,-93.03125,348.47652948450127
HIP 92909,-279.8125,373.40625,0.625,466.6129588002379
Banya,40.84375,-99.0625,30.03125,111.28102622134197
HIP 26986,158.1875,-406.875,-95.25,446.8144058568949
HIP 27004,169.5,-425.65625,-101.75,469.3256392570754
HIP 26936,112.125,-303.25,-68.40625,330.47237882168383
HIP 24758,180.6875,-421.5625,-171.71875,489.74507977524644
HIP 47646,206.1875,-48.875,87.78125,229.3634640321176
HIP 47535,388.8125,-100.375,171.40625,436.61241773489735
Salarhul,-120.875,-35.5625,46.34375,134.2505128307244
HIP 65954,27.9375,158.40625,652.96875,672.4888344217137
HIP 65871,59.25,198.5,752.28125,780.2819308439498
HIP 65297,66.03125,181.4375,796.40625,819.4770328824811
HIP 64745,94.96875,189.75,921.25,945.3706619504133
HD 115900,86.125,216.15625,1015.71875,1042.0295673063338
HD 116940,59.78125,253.75,1122.625,1152.4971804636064
HD 116159,65.34375,227.40625,1127.9375,1152.487055072366
HIP 64662,91.0,211.40625,1150.4375,1173.2348630795593
HIP 56981,53.46875,-27.40625,175.96875,185.9435687034846
Chibio,39.3125,-15.78125,136.65625,143.0714897241061
HIP 58189,33.125,-40.75,246.90625,252.42924635244327
HIP 58071,43.71875,-41.84375,266.84375,273.61983741989087
HIP 63931,122.78125,103.8125,220.8125,273.1490996947683
HIP 63295,105.125,89.875,431.34375,452.9748468889443
HR 4998,81.5,115.0625,456.96875,478.22804955670733
HIP 116914,-84.65625,0.3125,-136.59375,160.7004382675262
HD 147683,322.59375,1224.625,212.46875,1284.1012763371218
Lugiu Di,-73.71875,18.1875,-130.65625,151.11682540959825
25 f Virginis,109.8125,57.09375,188.0,225.08327668956773
HIP 61300,113.28125,57.78125,155.90625,201.19163313166754
HIP 63193,165.875,136.96875,704.125,736.2519743447637
HIP 112876,-237.25,-86.8125,14.75,253.06429055923715
2MASS J18192192-1630004,-1389.75,5318.09375,-57.625,5496.985249835956
2MASS J18191090-1637062,-1379.65625,5326.90625,-59.3125,5502.99005424409
2MASS J18190352-1641055,-1373.15625,5329.625,-59.84375,5504.002362095525
SSTGLMC G014.4406-00.6230,-1372.5,5329.78125,-59.875,5503.990319620535
HIP 2386,-52.0625,-10.625,-244.4375,250.1461291675328
HR 12,-39.84375,24.5,-251.3125,255.62814217200832
HIP 93075,28.4375,342.6875,-120.625,364.40884276798226
Thauts,46.46875,-128.96875,-22.5,138.91916067672236
HIP 62013,112.5,65.125,200.90625,239.29236702005875
HIP 59703,187.21875,60.96875,280.34375,342.57943165372245
2MASS J05334780-0455036,575.78125,-1065.46875,-428.84375,1284.7780613756554
HD 62648,612.03125,-1115.78125,409.09375,1336.7526865943407
HIP 102051,-590.5625,89.78125,-6.09375,597.3791702485742
HIP 80064,78.5625,180.5625,7.46875,197.0549797367793
Loucetios,-21.4375,-10.15625,58.0625,62.721365789996156
HIP 68036,245.40625,203.375,-25.6875,319.7584491773634
HIP 22216,-254.4375,-586.71875,40.90625,640.8202979750837
HIP 68181,311.09375,254.6875,-45.65625,404.635066583922
Crowfor,4.625,-83.0,20.375,85.58931738248647
HIP 62218,1.125,-5.90625,368.46875,368.51780030362846
HIP 62014,-4.15625,-12.21875,326.875,327.1296958251039
HR 4904,-25.28125,-10.71875,250.9375,252.43546127550107
Tibis,-34.25,15.0,-33.875,50.45372260795035
HIP 91521,-356.0,597.15625,17.46875,695.4399644402275
HR 5922,-229.65625,12.03125,244.375,335.56800319104474
23 m Orionis,494.125,-1398.40625,-461.15625,1553.1788829938826
HD 14824,-1022.53125,-936.90625,139.84375,1393.8865638672637
HIP 62040,-145.875,-104.5,447.09375,481.7598851233491
HIP 69611,245.40625,244.15625,28.1875,347.31979084033634
23 Canum Venaticorum,-124.46875,-17.65625,493.0625,508.83675358298854
HIP 5459,-120.71875,-97.9375,-121.78125,197.47263952095997
HIP 68082,-116.09375,84.0,524.375,543.6017838584256
V596 Orionis,422.65625,-1495.0625,-308.5625,1584.0015785903001
Mu Columbae,1001.6875,-640.78125,-598.625,1331.2889801364738
DM99 209,428.46875,-1499.09375,-311.84375,1590.0044230849446
HIP 75126,-21.09375,529.5625,515.84375,739.5783677943637
HD 244591,376.9375,-1529.09375,-318.375,1606.7271752915342
DM99 124,356.625,-1485.5,-335.03125,1564.0132924951638
HR 747,-663.28125,-637.28125,87.8125,924.0024044121178
HIP 10970,5.4375,-128.03125,-258.09375,288.1561229123459
HIP 93317,-205.375,326.96875,-24.75,386.91086389705123
HIP 70705,-75.96875,19.90625,169.71875,187.00792461066322
HIP 10433,-360.21875,-311.53125,57.09375,479.6550467442071
LHS 3255,-7.40625,27.78125,12.1875,31.227960978504505
HIP 90120,-187.90625,149.03125,68.28125,249.36198861732615
HIP 82536,-30.3125,398.4375,121.28125,417.5888296686856
HD 253818,66.09375,-1068.09375,116.40625,1076.449282417517
HIP 17859,245.5,-362.5625,-495.96875,661.5941485403363
HIP 18052,253.4375,-363.03125,-495.25,664.3002464118258
HIP 75173,395.1875,555.40625,30.4375,682.33108100215
Naren,-47.46875,-114.28125,-18.78125,125.16477811144595
HIP 7099,102.09375,17.15625,-296.6875,314.2307167661605
HIP 6851,109.125,22.6875,-318.0,336.9673400809788
NLTT 21176,-6.6875,-58.0625,55.625,80.68529722012555
HIP 113269,-755.0,-256.625,-11.0,797.4975803254829
HIP 92293,-296.0625,508.6875,-13.875,588.7346534624066
HIP 86994,98.0,271.15625,-64.46875,295.4419260034449
2MASS J18025364-2444245,-415.65625,4262.84375,-89.5625,4283.996778299953
2MASS J18033327-2441272,-429.96875,4318.5,-98.78125,4340.976055143374
HIP 11193,-171.84375,-220.3125,-96.0625,295.4587551191579
HD 12302,-1413.125,-1280.03125,-53.21875,1907.4156605085125
53 Cassiopeiae,-1323.84375,-1146.5,89.53125,1753.5793022103749
HD 10375,-1975.15625,-1609.65625,30.84375,2548.1732264491334
HIP 94420,19.78125,402.25,-160.96875,433.7133832707091
HIP 86482,-189.375,-10.125,118.09375,223.4089076985573
V0376 Andromedae,-414.15625,-493.0625,-104.5,652.3467469991036
HIP 57810,-124.84375,-208.90625,582.03125,630.8630272727096
HIP 55403,-30.25,-149.71875,358.5,389.68322596894325
HIP 50411,26.03125,-99.09375,157.625,187.99690925817106
HR 6366,23.53125,253.03125,23.28125,255.18728378327847
HIP 25195,21.28125,-156.375,-28.09375,160.2975078272429
HIP 81297,31.6875,385.9375,102.875,400.66833813953906
Aapep,80.96875,-163.625,18.9375,183.54211507938035
HIP 75047,-166.53125,360.09375,541.28125,671.1077094007992
HIP 73748,-172.4375,343.125,618.5,728.019029305725
HIP 73134,-165.40625,351.6875,668.0625,772.8847450309538
LP 784-12,81.21875,-53.1875,12.71875,97.91405470807038
HIP 6105,-380.53125,-279.1875,9.3125,472.0555211403236
HD 102432,1024.8125,82.4375,1529.21875,1842.7008945876328
HIP 5572,-347.65625,-334.0,-794.4375,929.2748837509344
HIP 90017,-245.3125,-75.15625,137.21875,290.9564742738594
HIP 96780,-290.5625,-117.15625,143.96875,344.78856462602556
HIP 62209,271.28125,173.75,-36.34375,324.19661822052524
HIP 8149,14.46875,-129.8125,-499.28125,516.0837107334187
2MASS J02321086+6133080,-4256.5625,-4201.875,103.34375,5982.0362555483825
HD 33463,-82.8125,-1041.4375,-92.0625,1048.7733217758498
HIP 27849,114.6875,-128.71875,-60.9375,182.8527226050039
HIP 33451,124.65625,-55.40625,-33.90625,140.5655256177257
HIP 82549,85.5,668.5,97.15625,680.9125031265489
HIP 83226,109.125,257.9375,-29.75,281.64708773791716
HIP 19494,135.875,-140.15625,-198.03125,278.06863544029017
HIP 24015,224.46875,-233.4375,-197.375,379.2574017178999
HR 7481,-453.34375,177.28125,46.6875,489.00809801257384
HIP 95414,-543.0625,365.09375,26.9375,654.932022504292
CP Cygni,-548.15625,-9.59375,-54.875,550.9796548676957
HIP 106482,9.5,171.25,-189.25,255.4062939709983
HIP 19113,134.90625,-140.46875,-204.84375,282.65195546765193
DM99 33,370.78125,-1385.75,-302.28125,1465.9999154001084
BSM2011 e100,359.6875,-1324.09375,-283.34375,1401.0292777488182
HIP 9905,-461.3125,-461.875,-99.09375,660.2706335816492
HD 215371,-959.6875,-355.875,105.21875,1028.9402794296725
HIP 110241,-719.28125,-245.34375,106.875,767.4511957711871
HIP 109441,-595.9375,-193.28125,92.9375,633.3533961494661
HIP 86399,-165.875,117.34375,105.71875,229.04262788971184
HIP 70773,200.71875,188.8125,-21.40625,276.39899474649866
HIP 5498,-67.46875,-108.59375,-593.78125,607.388514558176
HIP 87718,-88.3125,471.5,24.96875,480.34860896312847
HIP 13512,-366.90625,-505.1875,-113.34375,634.5718336873888
Gliese 480.2,-98.15625,-105.53125,1186.0,1194.7248612716758
Penty,-92.0,55.15625,-61.03125,123.41404049225923
HIP 91706,-348.59375,644.71875,-5.8125,732.948602766166
HIP 45406,47.6875,-101.28125,100.40625,150.3775392034163
HIP 86613,-212.90625,69.875,132.03125,260.0842899727413
HIP 86453,-184.0625,66.53125,115.84375,227.43171622901454
DM99 116,280.15625,-1357.53125,-279.34375,1414.0054985058182
Orao,136.03125,-49.9375,-208.53125,253.93608863132275
HIP 86318,-224.53125,717.25,155.25,767.4401652419311
DM99 133,336.34375,-1344.5,-309.25,1420.0151163505489
HIP 56154,143.625,13.375,145.8125,205.10562256127938
HIP 56441,151.46875,20.90625,144.71875,210.53116186728153
HIP 84791,-41.65625,300.09375,59.96875,308.8490779162008
Lalande 13198,53.6875,-80.5625,0.25,96.81284296259459
Sandjin,158.25,74.0,-224.875,284.7592458990577
62 Serpentis,-183.5,221.65625,8.09375,287.8701998351427
HR 6382,75.59375,365.0,-1.9375,372.75081347370997
HIP 84290,64.53125,329.28125,-1.4375,335.54804459924213
LOrionis-CFHT 161,404.84375,-1476.65625,-323.78125,1565.006849962545
DM99 70,395.75,-1444.375,-308.28125,1529.0109653715904
HIP 46275,-41.21875,-165.03125,171.3125,241.41721455682276
HIP 47296,-81.3125,-229.875,252.59375,351.08096049246603
HIP 35398,-104.125,-258.3125,141.5625,312.42167768498393
HIP 33445,-86.09375,-270.78125,121.125,308.87843039879783
HIP 66192,-126.9375,-42.625,256.0,288.9048624223033
HIP 66497,-133.90625,-43.25,261.0,296.5171939180973
HIP 65322,-127.53125,-45.03125,304.84375,333.4992430533951
HIP 64771,-144.46875,-48.96875,428.5625,454.90106024208717
HIP 63928,-137.21875,-50.5625,562.6875,581.3800602136803
HIP 60876,165.75,77.25,227.9375,292.2261605439356
HIP 97312,-152.625,147.15625,-34.9375,214.87201177750558
5 chi Lupi,61.3125,178.0,51.40625,195.15589971946147
HIP 80736,23.9375,218.78125,62.25,228.72101293456294
h Lupi,98.53125,233.625,60.59375,260.6926358580637
HR 5862,132.8125,299.5625,61.96875,333.4920951672805
HR 5935,128.1875,343.59375,73.59375,374.03842079975556
HIP 82711,210.8125,628.3125,-15.40625,662.9146704905259
HIP 83263,214.75,663.96875,-28.53125,698.4168495269319
HIP 84057,197.03125,705.0,-36.53125,732.9262211867747
HIP 84334,173.875,718.28125,-28.28125,739.5676431727695
HIP 85359,148.84375,870.53125,-35.625,883.8824920574143
HIP 85445,138.9375,915.625,-30.0625,926.5940445726488
HD 163251,76.59375,1135.9375,-116.0625,1144.4173672011284
HD 163139,80.625,1217.59375,-120.3125,1226.1769971420572
HIP 30051,80.03125,-250.8125,-1.125,263.27395761414095
HIP 84888,6.21875,281.53125,23.8125,282.60494110042555
HIP 28284,173.375,-159.59375,-87.8125,251.4758255187017
HIP 19371,146.59375,-135.5625,-208.46875,288.66267280664295
HD 110836,532.8125,324.09375,860.09375,1062.3969021671585
HIP 88413,121.78125,281.15625,-93.59375,320.3736877533601
92 Xi Herculis,-102.96875,71.90625,54.25,136.8069251376735
HIP 90813,-179.6875,53.03125,75.375,201.94380841662985
Kappa-1 Sagittarii,2.96875,177.25,-122.90625,215.713518968156
HIP 100224,-39.375,201.375,-129.25,242.50328606020992
HIP 3453,9.75,12.53125,-284.4375,284.88030141238704
HIP 2580,41.0625,45.28125,-278.25,284.8852102300372
HIP 2673,43.5625,46.59375,-293.78125,300.62616618796676
71 Draconis,-363.65625,-42.5625,93.75,377.95038969461655
HIP 62695,-258.21875,-165.4375,428.5,526.9333347377185
HR 5841,-310.3125,-4.875,338.6875,459.3765731265581
HR 5552,-277.34375,-39.65625,355.96875,452.9966057319718
LP 681-36,10.65625,62.9375,62.09375,89.05233494622699
2MASS J17391227-3211266,100.21875,1641.84375,-15.5625,1644.973218223286
HIP 99759,-355.34375,-153.59375,169.28125,422.51196705500246
HIP 107982,-305.125,-169.625,152.71875,381.0471399335816
HIP 15707,-541.46875,-635.75,75.4375,838.4851138409152
MAXI J1836-194,-4318.96875,17393.21875,-1679.75,17999.975266964346
HD 173375,-491.5625,1611.875,-214.46875,1698.755883509403
MN Monocerotis,875.375,-2026.8125,79.59375,2209.2047134252434
Aduni,122.1875,108.625,65.25,176.03050383740313
Aakuagsakh,-47.0,169.375,43.59375,181.10026411925108
HD 4796,-855.0,-558.6875,316.9375,1069.3952036373175
HIP 7846,-765.125,-551.53125,264.1875,979.4886525671508
HIP 83687,67.28125,310.0,4.28125,317.2461121954452
HIP 18568,-649.96875,-664.40625,259.46875,964.9969291361436
HR 4953,-188.34375,-106.25,311.5625,379.25403369023314
10 i Draconis,-214.40625,-88.375,290.21875,371.4930733077334
HIP 69698,-221.375,-75.34375,279.5,364.4225861401328
HIP 76196,-277.65625,-43.03125,280.875,397.28509570033583
LTT 10838,-23.75,-70.0,-77.9375,107.41655555011062
HR 5817,-121.6875,14.75,147.90625,192.09807116499763
LHS 2432,-4.34375,-25.40625,74.40625,78.74411560356431
HD 84959,1467.65625,37.125,206.15625,1482.5294375502717
OJV2009 J181845.75-134811.00,-2041.21875,6696.09375,98.125,7000.9909305587325
HIP 97996,-276.84375,138.0625,-7.5,309.4510717711485
HIP 83925,262.28125,348.28125,-134.125,456.1587430140137
HIP 97673,-466.59375,263.9375,-20.25,536.4539066362669
HD 184362,-1784.96875,1770.03125,-271.34375,2528.389110702146
HIP 99982,-543.625,139.84375,8.71875,561.3915136877516
HIP 97317,-237.28125,163.5625,-20.125,288.89461509833046
HIP 96219,-222.46875,175.0625,-12.75,283.3756978514786
HD 186456,-1502.34375,1439.5,-314.375,2104.288153696889
HIP 46177,276.3125,77.0625,-63.625,293.8288059185144
HIP 115650,-1060.9375,-501.90625,138.25,1181.7831125867863
HIP 55700,192.40625,30.15625,140.5,240.14540273160551
HIP 96902,-257.34375,150.53125,-1.125,298.1387739218517
HIP 36319,45.40625,-128.90625,42.71875,143.19022463034094
HIP 55258,265.0,52.75,142.3125,305.3856744450368
DM99 23,384.875,-1392.90625,-314.9375,1479.0206948587002
Lushu,-7.9375,0.40625,-90.6875,91.03511191602117
NT Apodis,129.34375,110.875,-40.65625,175.14565924716774
HIP 83231,125.28125,335.59375,-26.28125,359.17859170917677
HD 351972,-1544.0,842.96875,-286.71875,1782.3411444159967
HD 191401,-1085.4375,841.5625,-300.1875,1405.885679196125
29 Arietis,-29.09375,-68.15625,-63.625,97.67221369522143
LHS 247,7.0625,-52.28125,36.53125,64.16962080591563
HD 199714,-1999.5625,46.5625,59.96875,2001.0033755066638
Sulafat,-542.0625,269.625,134.0,620.0688627332048
HIP 92750,38.59375,206.875,-78.96875,224.7727889238931
HIP 116082,-229.6875,-88.96875,-36.375,248.98780443590505
HIP 115761,-287.28125,-112.21875,-31.75,310.0510070184017
HIP 29391,169.375,-142.53125,-72.65625,232.98493194974006
HIP 72013,153.25,186.34375,30.65625,243.20641711954272
Tub Bajo,107.96875,45.25,-4.46875,117.15281986843083
HR 9000,-444.5,-198.0625,-48.40625,489.0318690487487
HIP 106009,-930.625,-32.71875,-36.3125,931.9077233733029
HIP 113546,-201.71875,-33.65625,-81.0,219.96408176251185
HR 1898,530.75,-983.90625,-369.75,1177.4897595261975
HD 37017,560.5625,-1034.71875,-391.375,1240.1804701868243
HD 18226,402.5625,-456.0625,-1154.15625,1304.655594295507
HIP 21030,176.59375,-87.15625,-183.75,269.34295415533893
HD 22822,438.90625,-623.0,-948.90625,1217.0418101191615
HD 20103,454.40625,-469.15625,-1059.84375,1244.9342960040854
Iota-2 Fornacis,32.5625,-31.25,-101.125,110.73908312447779
e-1 Carinae,878.46875,67.25,-163.21875,896.0302827349782
HIP 44757,860.5,98.3125,-102.03125,872.0871364908512
HR 3700,868.84375,81.75,-55.15625,874.4225159087139
HIP 41539,928.84375,-24.5,-122.71875,937.2357513003999
HIP 101234,-212.625,-11.0,38.125,216.2958766366109
HIP 1427,-94.625,-38.78125,-104.5,146.21260539557628
HIP 27970,121.1875,-151.5,-62.1875,203.73007954767013
HIP 27260,135.5,-128.40625,-79.65625,202.96190086596303
Chock,98.0,-45.59375,-120.4375,161.82701086441813
HIP 21244,106.6875,-122.53125,-133.53125,210.30150881383378
HIP 95973,-87.0,167.875,-48.84375,195.2862707387862
Noco,-49.65625,152.875,-64.5625,173.21900933590544
HIP 38448,454.5625,-114.71875,-54.96875,472.02650506552595
HIP 29752,98.40625,-269.4375,-12.5,287.11775710553417
Ross 86,-59.1875,212.6875,18.65625,221.55628737763797
HD 219977,-994.75,-549.15625,369.25,1194.7575954619676
HIP 17926,221.53125,-159.78125,-335.4375,432.57884713006365
HIP 87761,-345.8125,632.9375,163.75,739.601397079873
HIP 113040,21.375,101.5625,-188.3125,215.01960303074694
HIP 71001,111.3125,127.09375,23.9375,170.63498425458508
G 236-75,-41.46875,-45.5625,80.46875,101.34504605245883
HIP 75287,275.875,439.15625,65.0625,522.683801590706
HIP 57534,-78.9375,-119.75,303.375,335.57053212588556
54 Lambda Cygni,-751.40625,153.1875,-60.71875,769.2623280109816
HIP 81836,163.4375,260.4375,-55.21875,312.3917703206384
HIP 79892,213.28125,337.0,-43.25,401.1588888477513
HIP 78611,277.625,435.9375,-30.0625,517.7073482552667
HIP 81937,163.75,281.75,-50.46875,329.76388481239496
HIP 201,-227.125,-73.8125,-219.3125,324.2406875108366
HIP 78521,88.84375,193.65625,21.46875,214.14215443178745
HIP 74540,80.65625,226.25,125.25,270.8912247823146
HIP 72408,-51.34375,100.96875,215.0,243.01413362318044
HIP 61731,-172.875,-113.65625,138.21875,248.81304555956265
HIP 19253,-211.59375,-157.53125,120.28125,289.92341896988506
HIP 18064,-227.875,-196.8125,109.53125,320.40485406406145
Zi Yomi,-116.0,82.15625,-20.65625,143.6395839527705
Wolf 1522,-76.84375,-84.0625,-117.3125,163.5043989517178
HIP 100966,-309.3125,-122.28125,134.625,358.8186413535569
HIP 86153,-537.21875,425.53125,353.34375,771.059424261313
HIP 86351,-484.96875,396.90625,311.65625,699.8991912623471
HIP 85945,-408.6875,337.25,275.84375,597.3715841671016
HIP 72921,88.0,88.25,-14.875,125.51226284710192
HIP 48369,623.25,-13.34375,136.90625,638.2491202133576
HD 56978,996.5625,-342.3125,-220.0625,1076.448869184575
Bhumliauri,118.90625,110.09375,70.78125,176.83131914253056
HIP 48513,283.09375,8.46875,47.0,287.0936972760374
HD 14063,-862.84375,-898.34375,-149.09375,1254.4918398966122
HIP 8065,-292.09375,-212.1875,99.40625,374.4648134129227
HIP 17693,178.34375,-166.84375,-301.28125,387.8320792297712
HIP 86245,-126.40625,121.0625,82.6875,193.57657813269276
HIP 91955,-291.28125,276.5625,56.875,405.6677811125903
HIP 85903,137.9375,591.5,-64.3125,610.7659957483717
HIP 83944,138.875,238.0,-62.84375,282.62979768428966
HIP 19510,60.65625,-89.34375,-101.59375,148.2658975192458
HR 8672,171.09375,179.9375,-238.15625,344.0479248729383
HIP 10160,-563.8125,-506.4375,32.0,758.5429958562006
LHS 2369,-5.0625,-22.84375,48.0625,53.455305878486
HIP 91344,-182.46875,716.96875,-84.75,744.6620681242767
Asellus Borealis,62.375,-136.0625,102.09375,181.181616949161
HIP 43004,65.28125,-130.78125,99.96875,177.08508669475106
72 Tau Cancri,57.90625,-195.375,182.625,273.63555148968214
HIP 44646,12.0,-252.59375,233.28125,344.04613664539966
HIP 43713,-37.78125,-323.5625,279.40625,429.1712557905935
HIP 43694,-23.53125,-293.46875,252.46875,387.8377195164074
HIP 43545,-34.90625,-352.1875,300.0,463.95525802097825
HIP 42845,-13.4375,-335.21875,269.4375,430.28913902637896
HIP 40518,201.5625,-122.0625,42.59375,239.4596476477039
HIP 27733,-171.25,-487.78125,122.28125,531.2342368984938
5 Lyncis,-231.59375,-539.53125,217.28125,626.0517361745652
HIP 36828,-316.125,-755.8125,455.28125,937.2665402023122
HD 68164,-372.25,-789.28125,587.78125,1052.1510119527163
HIP 90171,79.59375,274.0625,-89.0,298.9421665561961
HIP 95037,130.1875,191.34375,-124.5,262.79548287653745
HIP 87316,75.28125,188.25,-51.53125,209.19081917743188
HIP 95275,-62.625,293.53125,-102.90625,317.2887984795949
HIP 95827,-30.15625,254.03125,-104.71875,276.4186896578947
HIP 98287,-15.28125,206.9375,-115.625,237.54112514007443
HIP 102446,4.375,158.53125,-128.6875,204.23459674553794
HIP 69579,359.6875,504.28125,354.46875,713.6685305408772
TYC 6842-1557-1,-454.4375,4276.53125,-57.46875,4300.992400697701
HIP 84712,-43.0625,282.375,60.46875,291.9700143127929
Wolf 21,-168.09375,-107.53125,-68.53125,210.9858069685909
HU Delphinus,-22.0,16.25,-8.25,28.567901568018605
HIP 112422,-198.3125,-19.0625,-83.1875,215.89670381631583
HIP 111493,-235.34375,-12.625,-94.84375,254.05001122441425
HIP 105300,-518.25,86.84375,-108.03125,536.4658893076288
HIP 105927,-385.25,85.0625,-118.1875,411.8512796659736
HIP 106674,-331.46875,56.03125,-101.28125,351.09674564810126
78 Piscium,-92.15625,-71.15625,-68.375,135.02269051209504
HIP 89300,-214.03125,442.09375,54.40625,494.1824559863366
HIP 21749,-73.53125,-239.25,-14.46875,250.71248862616517
HIP 21680,-88.75,-246.25,-5.15625,261.80567586296235
HIP 28309,5.65625,-354.5625,22.46875,355.3187362029689
HIP 28711,7.875,-354.0625,28.75,355.3151165251065
Kelt-2a,6.65625,-403.125,40.28125,405.1871794499735
Tejat Prior,61.40625,-379.125,20.9375,384.63602544524156
HIP 29274,118.9375,-461.0,-8.34375,476.16882202671826
HIP 29636,136.75,-472.53125,-6.0,491.9576655836989
HIP 29721,146.375,-561.59375,3.875,580.3690173407455
HIP 64184,226.75,161.78125,10.65625,278.75130675142134
HD 208369,-1065.59375,1166.71875,-1734.75,2346.5038342480125
Badb,9.5625,-118.90625,105.78125,159.4359136044166
HIP 79625,343.375,616.21875,-27.5625,705.9685757049052
HIP 79857,388.15625,786.15625,-0.28125,876.7593757295598
KOI 2693,-1656.21875,559.25,387.84375,1790.598750352972
Loga,-79.78125,-42.0625,36.53125,97.30793382029546
HIP 95662,-32.0625,234.875,-93.40625,254.79206634099205
HR 28,-516.09375,-271.84375,-51.5,585.5800826557586
OJV2009 J181843.43-134723.23,-2041.46875,6693.90625,99.875,6998.996396387172
LP 634-1,-23.34375,28.1875,-9.78125,37.8832241483615
HIP 1565,-56.4375,3.46875,-269.15625,275.0314719207149
OJV2009 J181842.78-134701.52,-2042.8125,6696.625,100.53125,7001.99798864637
HIP 79862,-71.71875,49.21875,87.25,123.20157041663471
HD 334456,-1217.59375,421.09375,-123.875,1294.2949825882527
